gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YOR037W,id001,three_prime_UTR,chrXV:402655-402818,+,none,chrXV,402655,402818,163
YOR038C,id002,three_prime_UTR,chrXV:402654-402761,-,none,chrXV,402654,402761,107
YOR039W,id001,three_prime_UTR,chrXV:406544-407008,+,none,chrXV,406544,407008,464
YOR040W,id001,three_prime_UTR,chrXV:407921-408263,+,none,chrXV,407921,408263,342
YOR041C,id001,three_prime_UTR,chrXV:407924-408358,-,none,chrXV,407924,408358,434
YOR042W,id002,three_prime_UTR,chrXV:409660-409909,+,none,chrXV,409660,409909,249
YOR043W,id001,three_prime_UTR,chrXV:412330-412486,+,none,chrXV,412330,412486,156
YOR044W,id001,three_prime_UTR,chrXV:413480-413706,+,none,chrXV,413480,413706,226
YOR045W,id001,three_prime_UTR,chrXV:414037-414497,+,none,chrXV,414037,414497,460
YOR046C,id001,three_prime_UTR,chrXV:414114-414459,-,none,chrXV,414114,414459,345
YOR047C,id003,three_prime_UTR,chrXV:416170-416347,-,none,chrXV,416170,416347,177
YOR048C,id001,three_prime_UTR,chrXV:418390-418630,-,none,chrXV,418390,418630,240
YOR049C,id001,three_prime_UTR,chrXV:422390-422668,-,none,chrXV,422390,422668,278
YOR050C,id001,three_prime_UTR,chrXV:424001-424270,-,none,chrXV,424001,424270,269
YOR051C,id003,three_prime_UTR,chrXV:424619-424846,-,none,chrXV,424619,424846,227
YOR052C,id001,three_prime_UTR,chrXV:426388-426772,-,none,chrXV,426388,426772,384
YOR054C,id002,three_prime_UTR,chrXV:427749-427833,-,none,chrXV,427749,427833,84
YOR056C,id002,three_prime_UTR,chrXV:430188-430247,-,none,chrXV,430188,430247,59
YOR057W,id001,three_prime_UTR,chrXV:433373-433502,+,none,chrXV,433373,433502,129
YOR058C,id001,three_prime_UTR,chrXV:433417-433688,-,none,chrXV,433417,433688,271
YOR059C,id001,three_prime_UTR,chrXV:438851-438906,-,none,chrXV,438851,438906,55
YOR060C,id001,three_prime_UTR,chrXV:439326-440390,-,none,chrXV,439326,440390,1064
YOR061W,id001,three_prime_UTR,chrXV:442553-442803,+,none,chrXV,442553,442803,250
YOR062C,id003,three_prime_UTR,chrXV:442635-442725,-,none,chrXV,442635,442725,90
YOR063W,id001,three_prime_UTR,chrXV:445849-445967,+,none,chrXV,445849,445967,118
YOR064C,id001,three_prime_UTR,chrXV:445861-446079,-,none,chrXV,445861,446079,218
YOR065W,id001,three_prime_UTR,chrXV:448368-448905,+,none,chrXV,448368,448905,537
YOR066W,id002,three_prime_UTR,chrXV:451325-451599,+,none,chrXV,451325,451599,274
YOR067C,id001,three_prime_UTR,chrXV:451644-451729,-,none,chrXV,451644,451729,85
YOR069W,id001,three_prime_UTR,chrXV:455795-455987,+,none,chrXV,455795,455987,192
YOR070C,id004,three_prime_UTR,chrXV:455779-455907,-,none,chrXV,455779,455907,128
YOR071C,id001,three_prime_UTR,chrXV:458740-459480,-,none,chrXV,458740,459480,740
YOR073W,id001,three_prime_UTR,chrXV:466543-466662,+,none,chrXV,466543,466662,119
YOR074C,id001,three_prime_UTR,chrXV:466569-466675,-,none,chrXV,466569,466675,106
YOR075W,id003,three_prime_UTR,chrXV:469252-469310,+,none,chrXV,469252,469310,58
YOR076C,id002,three_prime_UTR,chrXV:469294-469377,-,none,chrXV,469294,469377,83
YOR077W,id001,three_prime_UTR,chrXV:472597-473160,+,none,chrXV,472597,473160,563
YOR078W,id003,three_prime_UTR,chrXV:473369-473408,+,none,chrXV,473369,473408,39
YOR079C,id001,three_prime_UTR,chrXV:473338-473475,-,none,chrXV,473338,473475,137
YOR080W,id001,three_prime_UTR,chrXV:476792-477179,+,none,chrXV,476792,477179,387
YOR081C,id003,three_prime_UTR,chrXV:476812-476939,-,none,chrXV,476812,476939,127
YOR083W,id005,three_prime_UTR,chrXV:480420-481261,+,none,chrXV,480420,481261,841
YOR084W,id001,three_prime_UTR,chrXV:481750-481819,+,none,chrXV,481750,481819,69
YOR085W,id001,three_prime_UTR,chrXV:483085-483680,+,none,chrXV,483085,483680,595
YOR086C,id001,three_prime_UTR,chrXV:483079-483219,-,none,chrXV,483079,483219,140
YOR087W,id001,three_prime_UTR,chrXV:489734-489861,+,none,chrXV,489734,489861,127
YOR089C,id001,three_prime_UTR,chrXV:489904-490196,-,none,chrXV,489904,490196,292
YOR090C,id001,three_prime_UTR,chrXV:491040-491123,-,none,chrXV,491040,491123,83
YOR091W,id001,three_prime_UTR,chrXV:494470-494934,+,none,chrXV,494470,494934,464
YOR092W,id001,three_prime_UTR,chrXV:496968-497182,+,none,chrXV,496968,497182,214
YOR094W,id001,three_prime_UTR,chrXV:503346-503998,+,none,chrXV,503346,503998,652
YOR095C,id001,three_prime_UTR,chrXV:502879-503552,-,none,chrXV,502879,503552,673
YOR096W,id002,three_prime_UTR,chrXV:506767-506857,+,none,chrXV,506767,506857,90
YOR097C,id002,three_prime_UTR,chrXV:506726-506978,-,none,chrXV,506726,506978,252
YOR098C,id002,three_prime_UTR,chrXV:507826-507948,-,none,chrXV,507826,507948,122
YOR099W,id001,three_prime_UTR,chrXV:513006-513151,+,none,chrXV,513006,513151,145
YOR100C,id003,three_prime_UTR,chrXV:513036-513295,-,none,chrXV,513036,513295,259
YOR101W,id001,three_prime_UTR,chrXV:516173-516493,+,none,chrXV,516173,516493,320
YOR103C,id001,three_prime_UTR,chrXV:516358-516449,-,none,chrXV,516358,516449,91
YOR104W,id001,three_prime_UTR,chrXV:518490-518496,+,none,chrXV,518490,518496,6
YOR105W,id001,three_prime_UTR,chrXV:518521-518984,+,none,chrXV,518521,518984,463
YOR106W,id002,three_prime_UTR,chrXV:519972-520081,+,none,chrXV,519972,520081,109
YOR107W,id001,three_prime_UTR,chrXV:522282-522693,+,none,chrXV,522282,522693,411
YOR108W,id004,three_prime_UTR,chrXV:524841-525029,+,none,chrXV,524841,525029,188
YOR109W,id001,three_prime_UTR,chrXV:528601-528771,+,none,chrXV,528601,528771,170
YOR110W,id001,three_prime_UTR,chrXV:530248-530380,+,none,chrXV,530248,530380,132
YOR111W,id001,three_prime_UTR,chrXV:531127-531459,+,none,chrXV,531127,531459,332
YOR112W,id001,three_prime_UTR,chrXV:533793-533860,+,none,chrXV,533793,533860,67
YOR114W,id001,three_prime_UTR,chrXV:538454-538959,+,none,chrXV,538454,538959,505
YOR115C,id001,three_prime_UTR,chrXV:538253-538659,-,none,chrXV,538253,538659,406
YOR116C,id001,three_prime_UTR,chrXV:539665-539763,-,none,chrXV,539665,539763,98
YOR117W,id002,three_prime_UTR,chrXV:546333-546540,+,none,chrXV,546333,546540,207
YOR118W,id001,three_prime_UTR,chrXV:548560-548748,+,none,chrXV,548560,548748,188
YOR119C,id001,three_prime_UTR,chrXV:547763-548792,-,none,chrXV,547763,548792,1029
YOR120W,id001,three_prime_UTR,chrXV:552052-552238,+,none,chrXV,552052,552238,186
YOR122C,id001,three_prime_UTR,chrXV:551932-552298,-,none,chrXV,551932,552298,366
YOR123C,id001,three_prime_UTR,chrXV:553107-553176,-,none,chrXV,553107,553176,69
YOR124C,id002,three_prime_UTR,chrXV:554745-554824,-,none,chrXV,554745,554824,79
YOR125C,id001,three_prime_UTR,chrXV:558738-559030,-,none,chrXV,558738,559030,292
YOR126C,id004,three_prime_UTR,chrXV:559826-559961,-,none,chrXV,559826,559961,135
YOR127W,id002,three_prime_UTR,chrXV:564193-564354,+,none,chrXV,564193,564354,161
YOR128C,id001,three_prime_UTR,chrXV:564399-564476,-,none,chrXV,564399,564476,77
YOR129C,id001,three_prime_UTR,chrXV:566655-566877,-,none,chrXV,566655,566877,222
YOR130C,id001,three_prime_UTR,chrXV:569600-569929,-,none,chrXV,569600,569929,329
YOR131C,id001,three_prime_UTR,chrXV:572068-572182,-,none,chrXV,572068,572182,114
YOR132W,id006,three_prime_UTR,chrXV:574830-574945,+,none,chrXV,574830,574945,115
YOR133W,id001,three_prime_UTR,chrXV:577626-578575,+,none,chrXV,577626,578575,949
YOR136W,id005,three_prime_UTR,chrXV:581359-581669,+,none,chrXV,581359,581669,310
YOR137C,id001,three_prime_UTR,chrXV:581685-581813,-,none,chrXV,581685,581813,128
YOR138C,id002,three_prime_UTR,chrXV:584237-584309,-,none,chrXV,584237,584309,72
YOR140W,id001,three_prime_UTR,chrXV:589281-589750,+,none,chrXV,589281,589750,469
YOR141C,id001,three_prime_UTR,chrXV:589631-589942,-,none,chrXV,589631,589942,311
YOR142W,id001,three_prime_UTR,chrXV:594046-594330,+,none,chrXV,594046,594330,284
YOR143C,id001,three_prime_UTR,chrXV:600963-601383,-,none,chrXV,600963,601383,420
YOR144C,id001,three_prime_UTR,chrXV:602578-602717,-,none,chrXV,602578,602717,139
YOR145C,id001,three_prime_UTR,chrXV:605159-605347,-,none,chrXV,605159,605347,188
YOR146W,id001,three_prime_UTR,chrXV:606178-606441,+,none,chrXV,606178,606441,263
YOR147W,id003,three_prime_UTR,chrXV:608475-608663,+,none,chrXV,608475,608663,188
YOR148C,id001,three_prime_UTR,chrXV:608412-608640,-,none,chrXV,608412,608640,228
YOR149C,id001,three_prime_UTR,chrXV:609406-609838,-,none,chrXV,609406,609838,432
YOR150W,id001,three_prime_UTR,chrXV:612490-612652,+,none,chrXV,612490,612652,162
YOR151C,id001,three_prime_UTR,chrXV:612651-612997,-,none,chrXV,612651,612997,346
YOR152C,id001,three_prime_UTR,chrXV:617250-617518,-,none,chrXV,617250,617518,268
YOR154W,id002,three_prime_UTR,chrXV:626492-626651,+,none,chrXV,626492,626651,159
YOR155C,id001,three_prime_UTR,chrXV:626521-626628,-,none,chrXV,626521,626628,107
YOR156C,id001,three_prime_UTR,chrXV:628105-628360,-,none,chrXV,628105,628360,255
YOR157C,id001,three_prime_UTR,chrXV:630652-630966,-,none,chrXV,630652,630966,314
YOR158W,id002,three_prime_UTR,chrXV:633120-633274,+,none,chrXV,633120,633274,154
YOR159C,id001,three_prime_UTR,chrXV:632464-633282,-,none,chrXV,632464,633282,818
YOR160W,id002,three_prime_UTR,chrXV:636757-636852,+,none,chrXV,636757,636852,95
YOR161C,id001,three_prime_UTR,chrXV:636820-636939,-,none,chrXV,636820,636939,119
YOR161C-C,id001,three_prime_UTR,chrXV:638713-639121,-,none,chrXV,638713,639121,408
YOR162C,id001,three_prime_UTR,chrXV:639409-639560,-,none,chrXV,639409,639560,151
YOR163W,id002,three_prime_UTR,chrXV:643307-643380,+,none,chrXV,643307,643380,73
YOR164C,id001,three_prime_UTR,chrXV:643109-643394,-,none,chrXV,643109,643394,285
YOR165W,id001,three_prime_UTR,chrXV:646896-647235,+,none,chrXV,646896,647235,339
YOR166C,id001,three_prime_UTR,chrXV:646895-647126,-,none,chrXV,646895,647126,231
YOR167C,id001,three_prime_UTR,chrXV:648563-648804,-,none,chrXV,648563,648804,241
YOR168W,id001,three_prime_UTR,chrXV:651732-651908,+,none,chrXV,651732,651908,176
YOR171C,id001,three_prime_UTR,chrXV:651783-652010,-,none,chrXV,651783,652010,227
YOR172W,id002,three_prime_UTR,chrXV:656570-656780,+,none,chrXV,656570,656780,210
YOR173W,id005,three_prime_UTR,chrXV:658325-658479,+,none,chrXV,658325,658479,154
YOR174W,id001,three_prime_UTR,chrXV:659601-659726,+,none,chrXV,659601,659726,125
YOR175C,id001,three_prime_UTR,chrXV:659653-659815,-,none,chrXV,659653,659815,162
YOR176W,id002,three_prime_UTR,chrXV:663582-663756,+,none,chrXV,663582,663756,174
YOR178C,id001,three_prime_UTR,chrXV:667662-667860,-,none,chrXV,667662,667860,198
YOR179C,id001,three_prime_UTR,chrXV:671369-671845,-,none,chrXV,671369,671845,476
YOR180C,id001,three_prime_UTR,chrXV:674073-674352,-,none,chrXV,674073,674352,279
YOR181W,id001,three_prime_UTR,chrXV:677840-677970,+,none,chrXV,677840,677970,130
YOR182C,id001,three_prime_UTR,chrXV:678089-678191,-,none,chrXV,678089,678191,102
YOR183W,id001,three_prime_UTR,chrXV:679261-679298,+,none,chrXV,679261,679298,37
YOR184W,id001,three_prime_UTR,chrXV:680544-680686,+,none,chrXV,680544,680686,142
YOR185C,id004,three_prime_UTR,chrXV:681271-681444,-,none,chrXV,681271,681444,173
YOR186C-A,id001,three_prime_UTR,chrXV:682976-683329,-,none,chrXV,682976,683329,353
YOR186W,id001,three_prime_UTR,chrXV:683545-683654,+,none,chrXV,683545,683654,109
YOR187W,id002,three_prime_UTR,chrXV:685343-685563,+,none,chrXV,685343,685563,220
YOR188W,id001,three_prime_UTR,chrXV:689180-689337,+,none,chrXV,689180,689337,157
YOR189W,id001,three_prime_UTR,chrXV:689974-690848,+,none,chrXV,689974,690848,874
YOR190W,id001,three_prime_UTR,chrXV:692032-692299,+,none,chrXV,692032,692299,267
YOR192C,id001,three_prime_UTR,chrXV:698029-698768,-,none,chrXV,698029,698768,739
YOR193W,id001,three_prime_UTR,chrXV:711576-711701,+,none,chrXV,711576,711701,125
YOR194C,id001,three_prime_UTR,chrXV:711310-711683,-,none,chrXV,711310,711683,373
YOR195W,id001,three_prime_UTR,chrXV:715331-715577,+,none,chrXV,715331,715577,246
YOR196C,id001,three_prime_UTR,chrXV:715193-715593,-,none,chrXV,715193,715593,400
YOR197W,id001,three_prime_UTR,chrXV:718384-718595,+,none,chrXV,718384,718595,211
YOR198C,id001,three_prime_UTR,chrXV:718418-718653,-,none,chrXV,718418,718653,235
YOR201C,id002,three_prime_UTR,chrXV:720338-720470,-,none,chrXV,720338,720470,132
YOR202W,id001,three_prime_UTR,chrXV:722608-722917,+,none,chrXV,722608,722917,309
YOR204W,id001,three_prime_UTR,chrXV:724725-725507,+,none,chrXV,724725,725507,782
YOR205C,id003,three_prime_UTR,chrXV:725201-725564,-,none,chrXV,725201,725564,363
YOR206W,id001,three_prime_UTR,chrXV:729644-729731,+,none,chrXV,729644,729731,87
YOR207C,id001,three_prime_UTR,chrXV:729669-730008,-,none,chrXV,729669,730008,339
YOR208W,id001,three_prime_UTR,chrXV:736177-736309,+,none,chrXV,736177,736309,132
YOR209C,id001,three_prime_UTR,chrXV:736193-736437,-,none,chrXV,736193,736437,244
YOR210W,id001,three_prime_UTR,chrXV:738532-738847,+,none,chrXV,738532,738847,315
YOR211C,id001,three_prime_UTR,chrXV:738800-738924,-,none,chrXV,738800,738924,124
YOR212W,id002,three_prime_UTR,chrXV:744181-744329,+,none,chrXV,744181,744329,148
YOR213C,id001,three_prime_UTR,chrXV:744027-744535,-,none,chrXV,744027,744535,508
YOR215C,id004,three_prime_UTR,chrXV:746329-746725,-,none,chrXV,746329,746725,396
YOR216C,id001,three_prime_UTR,chrXV:747354-747525,-,none,chrXV,747354,747525,171
YOR217W,id001,three_prime_UTR,chrXV:751886-752291,+,none,chrXV,751886,752291,405
YOR219C,id001,three_prime_UTR,chrXV:751896-752214,-,none,chrXV,751896,752214,318
YOR220W,id004,three_prime_UTR,chrXV:756125-756290,+,none,chrXV,756125,756290,165
YOR221C,id001,three_prime_UTR,chrXV:756268-756476,-,none,chrXV,756268,756476,208
YOR222W,id001,three_prime_UTR,chrXV:759253-759313,+,none,chrXV,759253,759313,60
YOR223W,id004,three_prime_UTR,chrXV:760660-760912,+,none,chrXV,760660,760912,252
YOR224C,id001,three_prime_UTR,chrXV:759751-760825,-,none,chrXV,759751,760825,1074
YOR226C,id002,three_prime_UTR,chrXV:761457-761614,-,none,chrXV,761457,761614,157
YOR227W,id001,three_prime_UTR,chrXV:766565-766726,+,none,chrXV,766565,766726,161
YOR228C,id002,three_prime_UTR,chrXV:766633-766869,-,none,chrXV,766633,766869,236
YOR229W,id001,three_prime_UTR,chrXV:769812-770085,+,none,chrXV,769812,770085,273
YOR230W,id001,three_prime_UTR,chrXV:772113-772346,+,none,chrXV,772113,772346,233
YOR231W,id002,three_prime_UTR,chrXV:774127-774381,+,none,chrXV,774127,774381,254
YOR232W,id001,three_prime_UTR,chrXV:775259-775586,+,none,chrXV,775259,775586,327
YOR233W,id001,three_prime_UTR,chrXV:778248-778339,+,none,chrXV,778248,778339,91
YOR234C,id001,three_prime_UTR,chrXV:778229-778555,-,none,chrXV,778229,778555,326
YOR236W,id002,three_prime_UTR,chrXV:781541-782010,+,none,chrXV,781541,782010,469
YOR237W,id001,three_prime_UTR,chrXV:783298-783351,+,none,chrXV,783298,783351,53
YOR238W,id002,three_prime_UTR,chrXV:784588-784829,+,none,chrXV,784588,784829,241
YOR239W,id003,three_prime_UTR,chrXV:786744-786973,+,none,chrXV,786744,786973,229
YOR243C,id002,three_prime_UTR,chrXV:789838-790211,-,none,chrXV,789838,790211,373
YOR244W,id001,three_prime_UTR,chrXV:793868-794062,+,none,chrXV,793868,794062,194
YOR245C,id001,three_prime_UTR,chrXV:793908-794076,-,none,chrXV,793908,794076,168
YOR246C,id002,three_prime_UTR,chrXV:795638-795801,-,none,chrXV,795638,795801,163
YOR248W,id002,three_prime_UTR,chrXV:798315-798533,+,none,chrXV,798315,798533,218
YOR249C,id001,three_prime_UTR,chrXV:798601-798674,-,none,chrXV,798601,798674,73
YOR250C,id001,three_prime_UTR,chrXV:800846-800970,-,none,chrXV,800846,800970,124
YOR251C,id002,three_prime_UTR,chrXV:802455-802550,-,none,chrXV,802455,802550,95
YOR252W,id001,three_prime_UTR,chrXV:804203-804366,+,none,chrXV,804203,804366,163
YOR253W,id001,three_prime_UTR,chrXV:804907-805103,+,none,chrXV,804907,805103,196
YOR254C,id001,three_prime_UTR,chrXV:804906-805032,-,none,chrXV,804906,805032,126
YOR255W,id001,three_prime_UTR,chrXV:808107-808283,+,none,chrXV,808107,808283,176
YOR256C,id003,three_prime_UTR,chrXV:808176-808254,-,none,chrXV,808176,808254,78
YOR257W,id001,three_prime_UTR,chrXV:811493-811553,+,none,chrXV,811493,811553,60
YOR258W,id001,three_prime_UTR,chrXV:812324-813393,+,none,chrXV,812324,813393,1069
YOR259C,id001,three_prime_UTR,chrXV:812004-812395,-,none,chrXV,812004,812395,391
YOR260W,id001,three_prime_UTR,chrXV:815720-815938,+,none,chrXV,815720,815938,218
YOR261C,id001,three_prime_UTR,chrXV:815693-815915,-,none,chrXV,815693,815915,222
YOR262W,id003,three_prime_UTR,chrXV:818335-818447,+,none,chrXV,818335,818447,112
YOR264W,id002,three_prime_UTR,chrXV:820158-820334,+,none,chrXV,820158,820334,176
YOR265W,id001,three_prime_UTR,chrXV:820774-821026,+,none,chrXV,820774,821026,252
YOR266W,id001,three_prime_UTR,chrXV:822294-822503,+,none,chrXV,822294,822503,209
YOR267C,id001,three_prime_UTR,chrXV:822391-822588,-,none,chrXV,822391,822588,197
YOR269W,id001,three_prime_UTR,chrXV:827869-828046,+,none,chrXV,827869,828046,177
YOR270C,id001,three_prime_UTR,chrXV:827893-828052,-,none,chrXV,827893,828052,159
YOR271C,id004,three_prime_UTR,chrXV:830916-831059,-,none,chrXV,830916,831059,143
YOR272W,id001,three_prime_UTR,chrXV:834195-834426,+,none,chrXV,834195,834426,231
YOR273C,id002,three_prime_UTR,chrXV:834231-834452,-,none,chrXV,834231,834452,221
YOR274W,id001,three_prime_UTR,chrXV:838960-839413,+,none,chrXV,838960,839413,453
YOR275C,id001,three_prime_UTR,chrXV:838841-839084,-,none,chrXV,838841,839084,243
YOR276W,id003,three_prime_UTR,chrXV:841818-841982,+,none,chrXV,841818,841982,164
YOR278W,id002,three_prime_UTR,chrXV:843644-843812,+,none,chrXV,843644,843812,168
YOR279C,id003,three_prime_UTR,chrXV:843571-843698,-,none,chrXV,843571,843698,127
YOR280C,id004,three_prime_UTR,chrXV:844869-844992,-,none,chrXV,844869,844992,123
YOR281C,id001,three_prime_UTR,chrXV:845375-846269,-,none,chrXV,845375,846269,894
YOR283W,id001,three_prime_UTR,chrXV:848145-848488,+,none,chrXV,848145,848488,343
YOR284W,id001,three_prime_UTR,chrXV:849209-849584,+,none,chrXV,849209,849584,375
YOR285W,id002,three_prime_UTR,chrXV:850054-850250,+,none,chrXV,850054,850250,196
YOR286W,id001,three_prime_UTR,chrXV:850729-850979,+,none,chrXV,850729,850979,250
YOR287C,id001,three_prime_UTR,chrXV:850864-850937,-,none,chrXV,850864,850937,73
YOR288C,id002,three_prime_UTR,chrXV:852025-852121,-,none,chrXV,852025,852121,96
YOR289W,id004,three_prime_UTR,chrXV:854112-854193,+,none,chrXV,854112,854193,81
YOR291W,id001,three_prime_UTR,chrXV:865593-865705,+,none,chrXV,865593,865705,112
YOR292C,id003,three_prime_UTR,chrXV:865575-865653,-,none,chrXV,865575,865653,78
YOR293C-A,id001,three_prime_UTR,chrXV:867879-867998,-,none,chrXV,867879,867998,119
YOR293W,id002,three_prime_UTR,chrXV:867852-868196,+,none,chrXV,867852,868196,344
YOR294W,id001,three_prime_UTR,chrXV:868951-869189,+,none,chrXV,868951,869189,238
YOR295W,id001,three_prime_UTR,chrXV:869894-870143,+,none,chrXV,869894,870143,249
YOR296W,id001,three_prime_UTR,chrXV:874071-874254,+,none,chrXV,874071,874254,183
YOR297C,id001,three_prime_UTR,chrXV:874265-874743,-,none,chrXV,874265,874743,478
YOR298C-A,id001,three_prime_UTR,chrXV:876366-877230,-,none,chrXV,876366,877230,864
YOR299W,id001,three_prime_UTR,chrXV:880675-880744,+,none,chrXV,880675,880744,69
YOR300W,id001,three_prime_UTR,chrXV:880883-880895,+,none,chrXV,880883,880895,12
YOR301W,id001,three_prime_UTR,chrXV:882272-882728,+,none,chrXV,882272,882728,456
YOR302W,id001,three_prime_UTR,chrXV:882842-882856,+,none,chrXV,882842,882856,14
YOR303W,id001,three_prime_UTR,chrXV:884134-884213,+,none,chrXV,884134,884213,79
YOR304C-A,id001,three_prime_UTR,chrXV:887862-888520,-,none,chrXV,887862,888520,658
YOR304W,id001,three_prime_UTR,chrXV:887876-887958,+,none,chrXV,887876,887958,82
YOR305W,id001,three_prime_UTR,chrXV:889750-891546,+,none,chrXV,889750,891546,1796
YOR306C,id001,three_prime_UTR,chrXV:889761-889867,-,none,chrXV,889761,889867,106
YOR307C,id001,three_prime_UTR,chrXV:892279-892731,-,none,chrXV,892279,892731,452
YOR308C,id001,three_prime_UTR,chrXV:894261-894624,-,none,chrXV,894261,894624,363
YOR309C,id001,three_prime_UTR,chrXV:896548-896698,-,none,chrXV,896548,896698,150
YOR310C,id001,three_prime_UTR,chrXV:896709-896825,-,none,chrXV,896709,896825,116
YOR311C,id001,three_prime_UTR,chrXV:897097-899056,-,none,chrXV,897097,899056,1959
YOR312C,id003,three_prime_UTR,chrXV:900112-900250,-,none,chrXV,900112,900250,138
YOR313C,id001,three_prime_UTR,chrXV:901634-901858,-,none,chrXV,901634,901858,224
YOR315W,id001,three_prime_UTR,chrXV:905800-906226,+,none,chrXV,905800,906226,426
YOR316C,id003,three_prime_UTR,chrXV:906058-906236,-,none,chrXV,906058,906236,178
YOR316C-A,id001,three_prime_UTR,chrXV:906525-907726,-,none,chrXV,906525,907726,1201
YOR317W,id005,three_prime_UTR,chrXV:911445-911694,+,none,chrXV,911445,911694,249
YOR318C,id001,three_prime_UTR,chrXV:911615-911784,-,none,chrXV,911615,911784,169
YOR319W,id001,three_prime_UTR,chrXV:913463-914045,+,none,chrXV,913463,914045,582
YOR320C,id001,three_prime_UTR,chrXV:913424-913619,-,none,chrXV,913424,913619,195
YOR321W,id002,three_prime_UTR,chrXV:918291-918432,+,none,chrXV,918291,918432,141
YOR322C,id001,three_prime_UTR,chrXV:918451-918606,-,none,chrXV,918451,918606,155
YOR323C,id001,three_prime_UTR,chrXV:921058-921535,-,none,chrXV,921058,921535,477
YOR324C,id001,three_prime_UTR,chrXV:923097-923232,-,none,chrXV,923097,923232,135
YOR325W,id001,three_prime_UTR,chrXV:925050-925072,+,none,chrXV,925050,925072,22
YOR327C,id001,three_prime_UTR,chrXV:930502-930734,-,none,chrXV,930502,930734,232
